record,polled_utc,line,destination,arrival_utc,minutes_away
828,2025-05-07T20:51:25+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,27
829,2025-05-07T20:52:27+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T20:58:30+00:00,6
830,2025-05-07T20:52:27+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:08:30+00:00,16
831,2025-05-07T20:52:27+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,26
832,2025-05-07T20:53:29+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T20:58:49+00:00,5
833,2025-05-07T20:53:29+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:08:30+00:00,15
834,2025-05-07T20:53:29+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,25
835,2025-05-07T20:54:32+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T20:59:50+00:00,5
836,2025-05-07T20:54:32+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:08:30+00:00,13
837,2025-05-07T20:54:32+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,23
838,2025-05-07T20:55:34+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T20:59:27+00:00,3
839,2025-05-07T20:55:34+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:08:30+00:00,12
840,2025-05-07T20:55:34+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,22
841,2025-05-07T20:56:36+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T20:59:16+00:00,2
842,2025-05-07T20:56:36+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,21
843,2025-05-07T20:56:36+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,31
844,2025-05-07T20:57:38+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T20:59:27+00:00,1
845,2025-05-07T20:57:38+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,20
846,2025-05-07T20:57:38+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,30
847,2025-05-07T20:58:40+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T20:59:36+00:00,0
848,2025-05-07T20:58:40+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,19
849,2025-05-07T20:58:40+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,29
850,2025-05-07T20:59:42+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T20:59:46+00:00,0
851,2025-05-07T20:59:42+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:08:30+00:00,8
852,2025-05-07T20:59:42+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,18
853,2025-05-07T21:00:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:08:30+00:00,7
854,2025-05-07T21:00:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,17
855,2025-05-07T21:00:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,27
856,2025-05-07T21:01:46+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:08:30+00:00,6
857,2025-05-07T21:01:46+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,16
858,2025-05-07T21:01:46+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,26
859,2025-05-07T21:02:48+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:09:12+00:00,6
860,2025-05-07T21:02:48+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,15
861,2025-05-07T21:02:48+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,25
862,2025-05-07T21:03:50+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:10:12+00:00,6
863,2025-05-07T21:03:50+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,14
864,2025-05-07T21:03:50+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,24
865,2025-05-07T21:04:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:12:07+00:00,7
866,2025-05-07T21:04:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,13
867,2025-05-07T21:04:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,23
868,2025-05-07T21:05:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:10:05+00:00,4
869,2025-05-07T21:05:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,12
870,2025-05-07T21:05:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,22
871,2025-05-07T21:06:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:09:33+00:00,2
872,2025-05-07T21:06:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,11
873,2025-05-07T21:06:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,21
874,2025-05-07T21:07:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:10:17+00:00,2
875,2025-05-07T21:07:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,10
876,2025-05-07T21:07:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,20
877,2025-05-07T21:09:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:10:02+00:00,1
878,2025-05-07T21:09:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,9
879,2025-05-07T21:09:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,19
880,2025-05-07T21:10:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:10:09+00:00,0
881,2025-05-07T21:10:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,8
882,2025-05-07T21:10:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,18
883,2025-05-07T21:11:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,7
884,2025-05-07T21:11:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,17
885,2025-05-07T21:11:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,27
886,2025-05-07T21:12:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:30+00:00,6
887,2025-05-07T21:12:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,16
888,2025-05-07T21:12:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,26
889,2025-05-07T21:13:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:18:50+00:00,5
890,2025-05-07T21:13:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,15
891,2025-05-07T21:13:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,25
892,2025-05-07T21:14:12+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:19:32+00:00,5
893,2025-05-07T21:14:12+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,14
894,2025-05-07T21:14:12+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,24
895,2025-05-07T21:15:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:19:04+00:00,3
896,2025-05-07T21:15:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,13
897,2025-05-07T21:15:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,23
898,2025-05-07T21:16:16+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:19:33+00:00,3
899,2025-05-07T21:16:16+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,12
900,2025-05-07T21:16:16+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,22
901,2025-05-07T21:17:18+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:19:10+00:00,1
902,2025-05-07T21:17:18+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,11
903,2025-05-07T21:17:18+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,21
904,2025-05-07T21:18:20+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:19:43+00:00,1
905,2025-05-07T21:18:20+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,10
906,2025-05-07T21:18:20+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,20
907,2025-05-07T21:19:22+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:19:24+00:00,0
908,2025-05-07T21:19:22+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,9
909,2025-05-07T21:19:22+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,19
910,2025-05-07T21:20:24+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,8
911,2025-05-07T21:20:24+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,18
912,2025-05-07T21:20:24+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,28
913,2025-05-07T21:21:26+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,7
914,2025-05-07T21:21:26+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,17
915,2025-05-07T21:21:26+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,27
916,2025-05-07T21:22:28+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:30+00:00,6
917,2025-05-07T21:22:28+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,16
918,2025-05-07T21:22:28+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,26
919,2025-05-07T21:23:31+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:28:54+00:00,5
920,2025-05-07T21:23:31+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,14
921,2025-05-07T21:23:31+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,24
922,2025-05-07T21:24:33+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:29:56+00:00,5
923,2025-05-07T21:24:33+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,13
924,2025-05-07T21:24:33+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,23
925,2025-05-07T21:25:35+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:29:34+00:00,3
926,2025-05-07T21:25:35+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,12
927,2025-05-07T21:25:35+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,22
928,2025-05-07T21:26:37+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:29:48+00:00,3
929,2025-05-07T21:26:37+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,11
930,2025-05-07T21:26:37+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,21
931,2025-05-07T21:27:39+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:29:34+00:00,1
932,2025-05-07T21:27:39+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,10
933,2025-05-07T21:27:39+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,20
934,2025-05-07T21:28:41+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:29:34+00:00,0
935,2025-05-07T21:28:41+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,9
936,2025-05-07T21:28:41+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,19
937,2025-05-07T21:29:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,8
938,2025-05-07T21:29:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,18
939,2025-05-07T21:29:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,28
940,2025-05-07T21:30:47+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,7
941,2025-05-07T21:30:47+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,17
942,2025-05-07T21:30:47+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,27
943,2025-05-07T21:31:49+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,6
944,2025-05-07T21:31:49+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,16
945,2025-05-07T21:31:49+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,26
946,2025-05-07T21:32:51+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:30+00:00,5
947,2025-05-07T21:32:51+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,15
948,2025-05-07T21:32:51+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,25
949,2025-05-07T21:33:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:06+00:00,4
950,2025-05-07T21:33:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,14
951,2025-05-07T21:33:53+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,24
952,2025-05-07T21:34:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:03+00:00,3
953,2025-05-07T21:34:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,13
954,2025-05-07T21:34:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,23
955,2025-05-07T21:35:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:37:58+00:00,2
956,2025-05-07T21:35:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,12
957,2025-05-07T21:35:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,22
958,2025-05-07T21:37:00+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:33+00:00,1
959,2025-05-07T21:37:00+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,11
960,2025-05-07T21:37:00+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,21
961,2025-05-07T21:38:02+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:38:33+00:00,0
962,2025-05-07T21:38:02+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,10
963,2025-05-07T21:38:02+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,20
964,2025-05-07T21:39:04+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,9
965,2025-05-07T21:39:04+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,19
966,2025-05-07T21:39:04+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,29
967,2025-05-07T21:40:06+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,8
968,2025-05-07T21:40:06+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,18
969,2025-05-07T21:40:06+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,28
970,2025-05-07T21:41:08+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,7
971,2025-05-07T21:41:08+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,17
972,2025-05-07T21:41:08+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,27
973,2025-05-07T21:42:11+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,6
974,2025-05-07T21:42:11+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,16
975,2025-05-07T21:42:11+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,26
976,2025-05-07T21:43:13+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:48:30+00:00,5
977,2025-05-07T21:43:13+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,15
978,2025-05-07T21:43:13+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,25
979,2025-05-07T21:44:17+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:49:05+00:00,4
980,2025-05-07T21:44:17+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,14
981,2025-05-07T21:44:17+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,24
982,2025-05-07T21:45:19+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:51:07+00:00,5
983,2025-05-07T21:45:19+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,13
984,2025-05-07T21:45:19+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,23
985,2025-05-07T21:46:21+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:51:52+00:00,5
986,2025-05-07T21:46:21+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,12
987,2025-05-07T21:46:21+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,22
988,2025-05-07T21:47:23+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:50:39+00:00,3
989,2025-05-07T21:47:23+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,11
990,2025-05-07T21:47:23+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,21
991,2025-05-07T21:48:25+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:50:43+00:00,2
992,2025-05-07T21:48:25+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,10
993,2025-05-07T21:48:25+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,20
994,2025-05-07T21:49:28+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:50:35+00:00,1
995,2025-05-07T21:49:28+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,9
996,2025-05-07T21:49:28+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,19
997,2025-05-07T21:50:30+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:50:55+00:00,0
998,2025-05-07T21:50:30+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,7
999,2025-05-07T21:50:30+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,17
1000,2025-05-07T21:51:32+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,6
1001,2025-05-07T21:51:32+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,16
1002,2025-05-07T21:51:32+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,26
1003,2025-05-07T21:52:34+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:30+00:00,5
1004,2025-05-07T21:52:34+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,15
1005,2025-05-07T21:52:34+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,25
1006,2025-05-07T21:53:36+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:59:13+00:00,5
1007,2025-05-07T21:53:36+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,14
1008,2025-05-07T21:53:36+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,24
1009,2025-05-07T21:54:38+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:59:13+00:00,4
1010,2025-05-07T21:54:38+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,13
1011,2025-05-07T21:54:38+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,23
1012,2025-05-07T21:55:40+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:57:59+00:00,2
1013,2025-05-07T21:55:40+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,12
1014,2025-05-07T21:55:40+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,22
1015,2025-05-07T21:56:42+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:57:53+00:00,1
1016,2025-05-07T21:56:42+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,11
1017,2025-05-07T21:56:42+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,21
1018,2025-05-07T21:57:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:12+00:00,0
1019,2025-05-07T21:57:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,10
1020,2025-05-07T21:57:44+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,20
1021,2025-05-07T21:58:46+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T21:58:55+00:00,0
1022,2025-05-07T21:58:46+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,9
1023,2025-05-07T21:58:46+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,19
1024,2025-05-07T21:59:48+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,8
1025,2025-05-07T21:59:48+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,18
1026,2025-05-07T21:59:48+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,28
1027,2025-05-07T22:00:50+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,7
1028,2025-05-07T22:00:50+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,17
1029,2025-05-07T22:00:50+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,27
1030,2025-05-07T22:01:52+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,6
1031,2025-05-07T22:01:52+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,16
1032,2025-05-07T22:01:52+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,26
1033,2025-05-07T22:02:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:30+00:00,5
1034,2025-05-07T22:02:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,15
1035,2025-05-07T22:02:55+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,25
1036,2025-05-07T22:03:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:54+00:00,4
1037,2025-05-07T22:03:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,14
1038,2025-05-07T22:03:57+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,24
1039,2025-05-07T22:04:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:46+00:00,3
1040,2025-05-07T22:04:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,13
1041,2025-05-07T22:04:59+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,23
1042,2025-05-07T22:06:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:46+00:00,2
1043,2025-05-07T22:06:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,12
1044,2025-05-07T22:06:01+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,22
1045,2025-05-07T22:07:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:09:14+00:00,2
1046,2025-05-07T22:07:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,11
1047,2025-05-07T22:07:03+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,21
1048,2025-05-07T22:08:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:08:51+00:00,0
1049,2025-05-07T22:08:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,10
1050,2025-05-07T22:08:05+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,20
1051,2025-05-07T22:09:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,9
1052,2025-05-07T22:09:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,19
1053,2025-05-07T22:09:07+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:38:30+00:00,29
1054,2025-05-07T22:10:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,8
1055,2025-05-07T22:10:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,18
1056,2025-05-07T22:10:09+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:38:30+00:00,28
1057,2025-05-07T22:11:11+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,7
1058,2025-05-07T22:11:11+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,17
1059,2025-05-07T22:11:11+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:38:30+00:00,27
1060,2025-05-07T22:12:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,6
1061,2025-05-07T22:12:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,16
1062,2025-05-07T22:12:14+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:38:30+00:00,26
1063,2025-05-07T22:13:16+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:30+00:00,5
1064,2025-05-07T22:13:16+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,15
1065,2025-05-07T22:13:16+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:38:30+00:00,25
1066,2025-05-07T22:14:18+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:18:31+00:00,4
1067,2025-05-07T22:14:18+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:28:30+00:00,14
1068,2025-05-07T22:14:18+00:00,TARAVAL,Metro Embarcadero Station,2025-05-07T22:38:30+00:00,24
